00|00|0|180|14.5|64.4|135|26.8|63.2|0.00|0.08|43.0132|27.6303
00|01|0|135|8.7|64.4|135|27.1|63.2|0.00|0.08|43.0166|28.5467
00|02|0|135|13.1|64.4|135|27.2|63.2|0.00|0.08|43.0115|28.5467
00|03|0|180|13.1|64.4|135|27.4|63.2|0.00|0.08|43.0106|28.5467
00|04|0|90|13.1|64.4|135|27.5|63.0|0.00|0.08|43.0182|28.5467
00|05|0|135|22.6|64.4|135|27.7|63.0|0.00|0.08|43.0057|28.5467
00|07|0|180|11.6|64.4|135|27.9|62.9|0.00|0.08|43.0141|27.6913
00|08|0|180|13.1|64.4|135|28.0|62.8|0.00|0.08|43.0104|28.5746
00|09|0|135|8.0|64.4|135|28.2|62.7|0.00|0.08|43.0086|28.5746
00|10|0|135|13.1|64.4|135|28.1|62.7|0.00|0.08|43.009|28.5746
00|11|0|90|8.7|64.4|135|28.0|62.6|0.00|0.08|43.0134|28.5746
00|12|0|135|11.3|64.4|135|27.4|62.6|0.00|0.08|43.0069|27.6913
00|13|0|135|10.2|64.4|135|26.2|62.6|0.00|0.08|43.0117|26.7786
00|14|0|135|17.5|64.4|135|25.5|62.6|0.00|0.08|43.0117|25.8342
00|15|0|180|17.5|64.4|135|25.1|62.7|0.00|0.08|43.0135|25.8342
00|16|0|135|10.2|64.4|135|25.1|62.8|0.00|0.08|43.0171|25.8342
00|17|0|135|20.4|64.4|135|25.3|62.8|0.00|0.08|43.0088|25.8342
00|18|0|135|11.6|64.4|135|25.3|62.9|0.00|0.08|43.0179|25.8342
00|19|0|180|10.2|64.4|135|25.4|62.9|0.01|0.09|43.0178|25.8342
00|22|0|135|13.1|64.4|135|25.7|62.8|0.01|0.09|43.0183|25.8342
00|23|0|113|7.3|64.4|135|25.9|62.8|0.01|0.09|43.0237|25.8342
00|24|0|135|8.7|64.4|135|26.0|62.7|0.01|0.09|43.0254|26.7786
00|25|0|135|22.6|64.4|135|26.1|62.6|0.01|0.09|43.0089|26.7786
00|26|0|180|16.0|64.4|135|26.1|62.6|0.01|0.09|43.0154|26.7786
00|27|0|180|20.9|64.4|135|26.0|62.5|0.01|0.09|43.0026|26.7786
00|28|0|90|11.6|64.4|135|25.5|62.5|0.01|0.09|43.0157|25.8342
00|29|0|135|13.1|64.4|135|25.5|62.4|0.01|0.09|43.015|25.8342
00|30|0|135|10.2|64.4|135|25.4|62.4|0.01|0.09|43.0138|25.8342
00|31|0|135|14.5|64.4|135|25.0|62.3|0.01|0.09|43.0105|25.8342
00|32|0|135|7.3|64.4|135|24.8|62.3|0.01|0.09|43.019|24.8558
00|33|0|135|8.1|64.4|135|24.5|62.2|0.01|0.09|43.0142|24.8558
00|35|0|180|8.1|64.4|135|24.3|62.2|0.01|0.09|43.0137|24.8558
00|36|0|180|6.4|64.4|135|24.3|62.2|0.01|0.09|43.0152|24.8558
00|39|0|135|11.6|64.4|135|23.8|62.0|0.01|0.09|43.0194|23.8406
00|40|0|225|10.2|64.4|135|23.4|61.9|0.01|0.09|43.0202|23.0004
00|41|0|135|17.5|64.4|135|23.3|61.9|0.01|0.09|43.0205|23.0004
00|42|0|135|20.9|64.4|135|23.4|61.8|0.01|0.09|43.0179|23.0004
00|43|0|180|13.1|64.4|135|23.4|61.8|0.01|0.09|43.0228|23.0004
00|44|0|180|9.7|64.4|135|23.6|61.8|0.01|0.09|43.0285|23.0004
00|46|0|180|8.7|64.4|135|23.9|61.7|0.01|0.09|43.0326|23.0004
00|48|0|135|8.7|64.4|135|24.2|61.6|0.01|0.09|43.0365|24.0116
00|49|0|180|13.1|64.4|135|24.2|61.6|0.01|0.09|43.0367|24.0116
00|50|0|135|21.8|64.4|135|24.1|61.5|0.01|0.09|43.0325|24.0116
00|51|0|135|11.6|64.4|135|23.8|61.6|0.01|0.09|43.0459|23.0004
00|52|0|135|17.5|64.4|135|23.7|61.6|0.01|0.09|43.0467|23.0004
00|54|0|158|7.3|64.4|135|23.7|61.6|0.01|0.09|43.0582|23.0004
00|56|0|180|7.3|64.4|135|23.7|61.6|0.01|0.09|43.0601|23.0004
00|57|0|135|11.6|64.4|135|23.8|61.6|0.01|0.09|43.0614|23.0004
00|58|0|180|7.3|64.4|135|23.9|61.5|0.01|0.09|43.0648|23.0004
01|00|0|135|13.1|64.4|135|24.9|61.5|0.01|0.09|43.0638|24.0116
01|01|0|135|16.0|64.4|135|25.7|61.2|0.01|0.09|43.0625|24.9861
01|03|0|180|21.8|64.4|135|26.7|60.9|0.01|0.09|43.0594|25.0743
01|04|0|180|10.2|64.4|135|27.0|60.7|0.01|0.09|43.0652|25.9797
01|05|0|135|16.0|64.4|135|27.3|60.6|0.01|0.09|43.0653|25.9797
01|06|0|180|11.6|64.4|135|27.5|60.5|0.01|0.09|43.064|25.9797
01|07|0|135|10.2|64.4|135|27.6|60.3|0.01|0.09|43.068|25.9797
01|09|0|135|13.1|64.4|135|27.7|60.3|0.01|0.09|43.0704|25.9797
01|10|0|135|13.1|64.4|135|27.8|60.3|0.01|0.09|43.0722|25.9797
01|11|0|180|8.7|64.4|135|27.8|60.2|0.01|0.09|43.0761|25.9797
01|12|0|180|4.4|64.4|135|28.0|60.2|0.01|0.09|43.0784|26.8558
01|13|0|135|11.6|64.4|135|28.0|60.2|0.01|0.09|43.077|26.8558
01|14|0|180|10.2|64.4|135|28.0|60.2|0.01|0.09|43.0807|26.8558
01|16|0|180|14.5|64.4|135|27.9|60.1|0.01|0.09|43.0829|25.9797
01|17|0|135|10.2|64.4|135|27.9|60.1|0.01|0.09|43.084|25.9797
01|18|0|180|10.2|64.4|135|27.9|60.1|0.01|0.09|43.0889|25.9797
